35	62	80	38.53	66.2	8.52	18.06	577.3798535167	7	15.36	machines	moderate	true	true	false
42	-3	-1	32.18	29.62	7.03	16.1	271.1367861462	9	15.37	machines	high	false	false	true
6	76	76	37.28	67.32	6.54	13.41	1352.6728209699	11	18.39	hand	moderate	false	false	true
50	29	35	36.91	31.97	9.04	9.28	4025.6995173119	9	17.38	hand	low	true	false	true
18	10	19	38.22	51.72	9.88	7.42	4494.7990998385	11	26.83	hand	high	true	true	false
20	13	15	36.64	32.91	6.54	6.63	1223.4154528999	8	15.86	machines	high	true	true	false
18	30	43	31.83	46.38	7.05	12.59	492.4617366818	13	23.29	machines	high	true	true	true
1	71	80	30.95	66.14	10.61	8.51	3278.3810905171	11	9.88	hand	moderate	true	false	false
49	96	98	38.48	24.23	7.61	10.82	5963.4089330705	11	25.91	hand	moderate	false	false	false
16	68	81	46.32	33.75	7.86	12.28	2122.1063073194	8	11.22	hand	moderate	false	false	true
35	-20	-8	33.19	30.68	12.6	13.0	4605.7760884931	7	18.02	hand	high	false	true	false
45	55	58	45.84	38.33	9.27	20.19	1426.4643608093	10	26.73	machines	high	false	true	true
30	-8	-7	46.4	63.82	6.57	8.37	7740.244602562	9	16.67	hand	moderate	true	true	false
47	40	52	42.45	54.78	9.21	8.96	15325.093655476	15	15.43	hand	low	true	false	false
35	76	96	41.53	43.06	9.57	14.92	14235.2582249146	11	16.15	machines	high	false	true	true
2	51	68	43.67	48.36	10.71	2.45	3481.9798790159	10	17.92	hand	low	true	false	true
37	-20	-15	41.08	59.63	10.32	10.57	3257.4841657918	8	19.84	hand	low	false	true	true
23	110	110	39.16	56.11	7.13	10.83	9620.5486046725	15	16.46	hand	low	false	false	true
44	33	35	29.15	49.27	9.66	19.71	1085.3091777386	13	17.35	hand	moderate	false	true	false
6	98	118	34.73	69.12	10.0	17.37	1787.9442852815	9	8.91	hand	moderate	false	true	false
17	-5	8	38.94	28.46	8.63	10.28	661.9255007863	11	21.85	hand	moderate	true	false	true
51	104	110	35.94	62.55	11.83	9.99	3247.8992309948	9	27.73	machines	moderate	true	false	true
25	-1	0	40.64	43.79	10.79	10.46	2848.0439092011	15	22.18	machines	high	false	true	true
27	84	101	36.81	40.69	10.58	14.33	104.2923118941	10	24.57	machines	moderate	false	true	false
34	-20	-3	41.46	53.14	7.96	16.48	7240.7879165724	12	16.92	machines	moderate	false	true	false
51	41	60	35.1	48.47	9.12	9.91	3001.709906961	12	22.86	machines	low	true	true	false
39	47	67	35.24	44.71	13.13	8.68	5023.1960211191	12	25.24	hand	low	true	false	false
7	11	11	46.18	37.81	10.67	12.93	2153.8021911765	9	27.24	machines	moderate	false	false	true
6	6	8	32.18	44.69	8.02	15.29	2526.4151134826	7	21.61	machines	moderate	false	false	false
24	24	35	40.31	48.73	12.84	16.85	5032.1186706239	13	10.81	machines	low	true	false	false
31	-5	3	34.93	39.66	9.29	10.72	10736.4299756804	9	21.18	hand	moderate	false	false	false
52	-9	-9	38.15	28.56	9.42	6.51	7139.0510109904	10	21.22	hand	low	false	false	false
39	-9	7	30.92	9.37	9.54	10.14	7950.6813783165	9	23.62	hand	moderate	true	false	true
38	26	40	33.17	64.18	9.0	14.26	13979.2196565002	10	16.59	hand	low	true	true	true
1	50	60	33.26	67.23	10.9	14.93	3939.210325704	12	26.47	machines	high	false	true	true
25	34	39	34.86	55.6	8.52	17.35	1354.2772074695	8	22.81	hand	low	false	true	true
47	21	35	32.37	75.58	10.3	15.97	5420.2000788024	10	25.45	hand	moderate	false	true	true
40	-20	-13	39.83	47.85	5.85	11.92	2724.8265000655	7	20.24	machines	high	true	true	true
29	101	117	27.66	37.72	11.54	7.66	1153.367931435	13	27.29	hand	moderate	false	true	false
10	107	108	38.02	36.61	6.79	5.23	4091.2568413954	10	25.65	hand	high	false	false	false
17	74	93	40.62	79.35	8.56	12.52	4.2185825009	12	15.17	hand	low	true	true	false
32	93	104	40.25	58.52	6.77	9.8	10187.7180893344	9	18.33	machines	moderate	true	false	false
2	0	16	27.46	45.8	10.18	15.74	8620.3622742911	14	11.05	hand	moderate	true	true	true
7	46	53	34.03	38.54	7.87	4.74	2849.0451724462	9	11.51	hand	high	false	true	false
22	51	66	30.86	59.21	9.44	12.84	7228.1703432739	5	18.71	machines	low	false	true	false
17	-2	0	43.85	41.81	5.51	14.05	4376.4374765718	8	26.06	machines	moderate	true	false	true
20	3	7	33.55	22.31	10.99	14.39	1909.4782967486	11	17.87	hand	high	false	false	false
36	19	24	38.98	38.83	10.13	15.09	1768.5966243893	9	22.52	hand	low	false	false	false
4	45	50	36.77	42.01	15.43	14.4	1498.6363598182	9	22.37	machines	low	false	true	true
15	26	34	32.75	66.03	15.01	7.99	1608.4946349728	15	16.52	machines	moderate	false	false	true
41	87	97	33.08	40.12	9.34	13.51	7764.7152453187	7	17.62	hand	moderate	false	false	true
34	49	64	33.93	52.45	12.52	6.22	18318.1120574161	9	27.07	machines	moderate	true	false	true
43	33	44	39.65	61.26	15.04	13.54	2013.5566280447	7	16.2	machines	low	true	true	true
48	48	53	31.16	52.08	7.42	14.32	11154.9965403884	9	24.4	machines	moderate	true	false	false
30	75	82	40.72	30.65	8.02	15.14	411.0627192635	10	21.77	hand	moderate	true	true	true
15	56	66	33.34	35.15	10.48	7.91	1677.2482491808	12	26.99	hand	high	false	false	true
14	79	85	40.57	23.05	8.76	16.67	6822.4920932101	5	14.23	machines	high	false	true	true
5	65	75	30.75	40.88	9.6	9.34	11298.5693745693	12	23.99	hand	high	true	false	true
31	36	46	41.88	57.14	8.62	14.72	3367.3884411553	17	16.68	machines	low	true	false	false
31	-1	19	42.71	54.5	10.2	9.54	1618.9852014518	8	21.97	machines	high	false	false	false
14	40	55	33.44	52.2	11.99	8.78	6670.9551988008	12	20.03	machines	high	false	false	false
51	-19	-11	42.47	75.53	9.41	16.95	2031.6178837142	12	17.75	hand	low	false	true	false
11	91	92	43.56	49.23	11.08	12.27	10931.3751302402	8	17.95	machines	high	true	false	true
47	78	84	41.03	56.49	9.89	11.74	9835.621009488	7	29.44	hand	high	false	true	true
49	54	54	29.86	57.56	7.74	11.24	3822.6006808068	7	22.99	machines	high	false	true	true
28	1	4	37.07	34.79	9.18	11.59	1507.5023622908	11	17.8	hand	moderate	true	false	false
27	80	95	36.09	41.17	8.98	14.19	16304.4595736335	7	17.39	hand	low	true	false	true
46	63	81	33.16	38.25	5.98	14.51	387.7816655703	9	18.94	hand	high	false	true	true
46	17	30	37.76	37.8	10.59	12.74	6961.4255869267	14	14.47	machines	high	true	false	true
7	91	95	29.84	61.71	11.51	12.73	1470.6989764866	17	22.64	machines	high	true	false	true
10	39	43	42.43	13.8	10.29	6.61	2897.1824650333	6	23.86	machines	low	true	false	false
38	59	68	33.15	73.26	12.5	7.02	8.5259694027	10	21.3	hand	high	false	false	true
33	12	12	37.37	71.75	9.25	10.9	2085.4855798332	6	17.99	hand	moderate	true	true	false
31	16	18	39.24	67.77	10.78	12.49	13534.5186981698	9	18.77	hand	low	false	true	true
47	105	115	33.24	46.23	8.9	15.02	10623.8913239672	9	11.87	machines	moderate	false	true	true
17	10	24	43.89	51.05	10.76	11.92	1739.8193237707	7	13.7	machines	high	true	true	false
45	102	108	44.78	53.01	12.32	14.78	11097.9680206019	7	21.68	hand	low	true	false	true
27	67	87	33.86	45.81	7.88	12.91	4260.2413901154	13	16.44	hand	low	false	true	true
13	64	74	41.06	29.18	11.27	11.15	47.329255516	8	16.54	hand	low	false	false	true
6	17	31	35.28	33.49	15.18	17.0	10108.697993789	8	23.44	machines	moderate	false	true	true
24	84	104	49.17	49.54	8.27	13.22	9429.6148982441	9	19.5	hand	high	false	true	false
41	58	71	33.15	52.17	12.27	10.16	2215.6608339256	14	15.01	machines	high	false	true	true
44	62	79	31.8	44.45	11.1	8.27	1121.8509172892	8	22.74	hand	low	true	false	false
11	80	90	33.93	54.47	10.0	16.16	1575.1442470564	6	19.87	machines	high	true	false	true
21	42	46	41.5	43.05	12.17	16.34	1437.7745171401	7	16.31	machines	high	false	false	false
40	92	109	37.45	68.92	11.76	11.76	9135.3171729472	11	18.55	hand	moderate	false	true	false
46	90	92	32.53	47.06	8.44	12.83	935.3192082929	13	26.12	machines	high	false	false	false
52	68	88	37.25	79.01	12.49	13.47	2978.9749375048	8	19.49	machines	high	true	false	true
38	75	75	38.94	38.2	9.79	11.79	2334.1189772472	10	22.78	hand	moderate	true	false	false
18	30	31	37.67	73.78	8.69	9.31	3434.6075059751	10	25.68	machines	moderate	true	true	true
3	0	4	36.89	52.43	7.65	10.24	3401.0648587936	6	25.58	machines	high	false	true	false
6	88	103	27.53	37.51	9.58	15.05	592.9312712832	8	16.7	hand	high	true	false	false
22	40	45	40.99	52.14	9.2	8.22	2913.8964711455	14	19.03	hand	moderate	true	true	false
35	3	18	42.97	67.52	9.61	7.8	9448.5690143105	10	14.14	machines	moderate	false	true	false
13	31	50	35.86	36.75	10.01	14.11	2151.114453611	10	24.55	machines	moderate	true	false	false
27	67	81	33.08	61.4	10.64	14.32	7739.736920842	15	27.84	hand	moderate	true	false	true
10	-13	-3	33.44	59.05	7.15	15.72	5922.0754127844	13	21.88	hand	high	false	true	true
8	-6	13	34.77	55.48	11.2	10.19	2277.4787389497	9	19.58	machines	moderate	true	true	false
32	16	31	34.47	20.59	8.27	12.66	416.6920081804	9	19.07	machines	low	false	false	false
26	3	7	35.03	40.08	9.21	16.81	410.6640717867	8	13.3	machines	high	false	true	false
28	67	69	40.05	37.45	9.12	12.11	7217.0237473665	10	19.16	machines	moderate	true	false	true
20	6	20	35.82	50.42	7.62	11.84	286.346575589	11	17.24	machines	high	true	true	false
12	66	68	35.9	36.73	11.37	12.8	1432.9506155575	7	30.66	machines	low	true	false	false
11	87	88	39.5	54.82	10.68	16.2	6697.0222551649	17	24.52	hand	low	true	false	false
38	37	49	38.91	42.97	14.19	13.33	1734.9174495511	10	23.02	hand	moderate	false	false	false
17	-9	-2	38.09	40.86	10.33	15.08	6101.5085565004	6	19.79	hand	moderate	false	true	true
27	76	90	36.78	15.0	10.71	12.62	1182.8914603794	10	25.1	machines	high	true	false	true
52	-14	-4	37.05	52.83	9.28	7.1	2047.9977675438	8	15.27	machines	moderate	false	false	false
25	36	56	32.5	52.35	11.9	13.18	570.1662375102	9	21.87	machines	moderate	false	false	true
17	4	5	44.45	39.12	11.54	13.41	8766.8634783465	8	21.76	hand	high	true	false	false
15	92	92	33.57	56.14	10.26	14.39	6722.4144744841	14	10.8	hand	moderate	false	true	true
35	45	59	30.78	23.73	7.04	13.62	1827.6175158935	6	19.55	machines	low	true	true	true
13	61	65	39.7	64.95	11.91	4.5	3819.0880769395	11	22.21	machines	moderate	true	false	true
45	68	80	36.69	43.82	7.45	12.5	3654.8231603174	14	24.31	machines	moderate	true	true	true
10	16	17	35.82	52.65	8.13	15.11	2227.4754479105	10	15.32	machines	moderate	true	true	false
50	-13	1	32.94	61.07	13.61	14.42	6036.4505826393	7	15.23	hand	low	true	false	true
2	67	70	34.23	63.3	7.2	10.59	4432.1984686165	14	11.05	hand	low	true	true	false
44	-8	-1	36.66	27.06	11.91	9.85	15165.0916201729	9	25.27	hand	high	true	false	false
15	15	18	39.02	60.74	8.52	13.42	1172.9471893777	14	18.34	hand	moderate	true	false	true
3	32	48	41.89	55.85	7.79	11.35	831.241502423	9	21.68	machines	low	false	true	false
20	78	89	33.56	50.49	9.0	8.85	980.9085117894	8	14.95	hand	high	true	false	false
27	33	34	33.93	54.54	10.38	12.73	5503.2351978562	8	23.2	machines	moderate	false	false	false
40	72	80	40.39	51.12	8.52	14.39	832.6691151901	13	25.82	hand	high	false	false	false
32	89	102	30.01	25.39	9.47	11.52	2140.9588200446	13	22.86	hand	moderate	false	true	true
18	75	83	35.7	46.36	10.53	8.4	120.4627774154	9	23.33	machines	high	true	false	false
21	107	107	43.51	37.22	6.97	13.09	830.362470399	6	12.12	hand	moderate	false	true	true
40	-15	-13	39.42	40.47	7.78	15.54	1322.9135898853	10	25.33	machines	low	true	false	false
45	-2	1	41.08	60.32	9.97	14.26	14450.0521781406	8	23.66	hand	low	true	false	true
11	90	100	37.92	21.24	9.32	13.61	143.3015017042	10	22.29	hand	moderate	false	true	false
49	91	107	40.58	65.34	10.85	2.57	185.8227190504	8	8.7	machines	moderate	false	true	true
11	94	103	33.13	55.1	8.1	11.55	53.1320750316	11	19.0	machines	high	true	false	false
