1	106	116	40.83	49.19	8.89	11.28	10847.7349128248	6	20.89	hand	high	false	true	false
34	5	22	33.69	61.83	9.45	10.5	4078.8694370122	12	14.88	machines	high	false	false	false
17	26	31	35.4	46.18	12.34	15.24	245.7435380615	7	19.0	machines	low	true	false	false
30	77	96	36.74	25.95	9.96	8.68	4693.3667973061	12	23.34	machines	moderate	true	true	false
37	-17	-15	35.83	54.02	11.44	6.1	4870.182933407	9	21.21	machines	moderate	true	false	true
52	44	46	33.83	65.42	9.78	11.03	777.6871491395	13	17.54	hand	high	false	false	true
4	32	35	46.81	46.54	9.8	15.35	529.773612916	9	24.1	machines	high	true	false	false
48	33	35	34.11	29.88	7.8	19.89	1835.6123544161	14	24.22	machines	low	true	true	false
2	98	108	38.41	71.44	10.08	10.86	2745.6246243506	19	12.1	machines	moderate	false	true	true
47	54	68	40.79	60.96	11.05	9.79	2488.3553339164	2	14.27	machines	low	false	true	true
8	6	26	34.83	55.03	9.1	10.63	2007.1128914598	19	21.0	machines	low	true	false	false
27	74	91	31.05	62.25	8.07	14.84	10572.3311199471	13	16.12	hand	high	true	true	false
27	3	15	30.16	27.26	10.41	18.03	2098.5744666517	10	17.55	hand	high	true	true	true
8	62	76	45.0	44.91	7.5	3.58	12377.7980349337	8	20.02	hand	low	false	false	true
16	107	126	37.66	56.97	10.02	10.04	3463.0112796226	12	20.89	hand	high	false	true	false
40	-2	12	39.5	58.33	9.18	9.72	2420.3235861214	4	26.78	hand	moderate	true	true	false
22	31	45	43.38	21.09	11.21	8.15	1826.561030414	12	12.79	hand	moderate	true	false	false
36	51	58	32.67	35.06	11.63	10.78	8702.6612018277	6	25.6	machines	moderate	false	false	false
26	44	46	41.3	48.79	10.94	13.26	5000.0644239386	9	21.74	machines	moderate	true	true	true
42	21	28	45.6	68.75	10.17	13.53	2020.2482080573	9	19.92	machines	low	false	false	true
19	100	102	37.58	60.52	9.68	13.24	1352.6641965795	7	15.76	machines	low	true	true	true
30	38	52	40.08	58.82	13.74	14.28	6330.4163675869	7	18.72	machines	low	false	true	true
37	109	123	32.95	38.38	8.16	8.18	1301.2593299175	12	16.05	machines	low	false	true	false
35	28	44	34.94	45.55	14.02	11.5	7786.986991581	15	20.31	machines	moderate	true	true	false
51	25	43	36.59	42.69	10.38	10.97	5956.56132121	6	19.99	machines	moderate	true	false	true
7	-9	-8	47.5	41.1	8.72	5.86	19576.1068286582	7	14.9	machines	high	false	false	true
36	48	63	33.28	42.07	9.68	15.91	1071.3315548586	14	30.32	machines	moderate	false	true	true
5	88	95	30.17	52.09	10.35	12.63	5932.8683891609	11	21.04	hand	high	false	true	false
21	34	51	36.22	42.8	7.82	13.43	2806.6909911194	14	15.3	machines	high	false	true	true
15	59	77	44.5	37.53	10.76	14.39	1205.6486123159	13	21.96	machines	moderate	false	false	true
16	-2	17	40.53	53.78	13.66	14.97	8092.3084064205	10	20.97	hand	high	true	false	false
4	61	79	38.52	55.09	5.55	13.44	12350.1487480654	11	14.48	machines	high	false	true	true
39	49	54	44.38	64.36	8.83	13.07	1028.4890680486	8	23.92	hand	low	false	false	false
23	10	12	46.82	27.82	12.82	15.84	1073.5923646276	10	20.57	hand	moderate	true	false	false
22	67	74	41.44	59.87	10.61	16.3	4788.9335525512	18	18.77	machines	high	false	false	true
