16	50	54	31.27	28.35	9.06	7.85	4465.9350557961	8	28.0	machines	moderate	true	false	true
2	-12	-1	35.73	45.12	11.76	12.41	2925.1835872124	4	17.87	machines	high	false	true	false
22	-5	6	39.44	55.63	13.91	7.21	2983.2199031657	9	17.71	machines	low	false	false	false
3	106	125	36.94	42.43	6.53	15.84	6095.6002595062	14	16.58	machines	moderate	false	false	true
36	0	1	43.98	48.75	10.86	9.36	7806.2438164776	11	20.36	machines	moderate	false	true	false
5	38	49	35.19	51.06	11.0	7.6	2674.0797928725	10	15.35	hand	low	true	false	false
1	80	97	31.95	39.9	9.8	13.11	904.3089085169	8	20.03	hand	low	false	false	false
14	105	117	37.44	50.57	7.92	9.62	7802.4141705054	7	17.57	machines	low	true	true	true
51	0	15	37.65	55.29	6.12	15.4	8591.3012597402	5	17.98	hand	moderate	true	false	true
23	103	115	34.76	18.68	12.43	9.27	2440.1352876666	15	13.16	machines	low	true	true	false
9	101	115	46.92	30.32	10.7	3.92	4628.2256832532	13	19.0	hand	moderate	false	false	true
10	86	86	40.83	48.67	8.58	10.34	5341.7541053114	10	25.82	hand	high	false	false	true
15	25	28	42.83	41.54	10.61	14.46	17182.8667323402	14	13.78	machines	low	false	true	true
44	73	78	29.33	43.37	12.22	14.27	104.2680572795	13	15.95	machines	low	false	true	false
20	73	77	36.8	91.71	9.82	20.39	1000.2669009987	4	15.44	machines	high	true	true	true
9	-16	3	33.13	31.98	9.38	4.82	4052.8357233704	10	23.23	hand	moderate	true	false	true
9	-7	9	29.99	69.41	11.25	6.31	3355.7338993376	10	11.94	hand	low	true	true	true
15	81	96	43.0	38.56	10.32	12.13	118.174351856	8	23.66	hand	high	true	true	true
20	33	50	37.15	60.98	5.38	15.38	987.0643477379	7	22.73	hand	moderate	false	true	false
47	68	83	32.42	19.28	13.18	8.75	2152.6038572695	6	19.8	hand	low	false	true	true
14	65	82	50.54	52.82	12.71	9.76	2692.810225179	15	18.03	hand	low	false	false	true
42	106	112	37.59	63.86	9.02	11.36	5946.0162416107	10	30.51	hand	moderate	false	true	true
43	101	102	45.5	54.65	10.53	11.9	1894.0148565661	13	15.69	machines	high	false	true	true
23	83	98	33.16	70.29	8.87	11.3	3620.8912732892	13	24.82	machines	moderate	false	true	false
5	41	60	38.28	44.39	10.55	15.58	2026.9471025	8	22.03	machines	high	true	false	true
14	49	65	36.38	57.3	7.64	8.09	132.9850812041	8	24.37	hand	low	true	false	true
30	-4	1	37.81	71.76	9.31	5.39	1954.7538763282	6	25.28	machines	low	true	false	false
39	55	71	41.9	73.86	9.92	6.55	192.614186932	5	15.36	hand	moderate	false	true	true
20	-3	14	38.24	84.24	13.18	11.61	502.8393737099	7	15.85	machines	high	true	false	true
28	17	34	32.9	50.9	11.85	15.81	336.6059952975	11	10.6	hand	high	false	false	false
26	62	70	37.87	44.81	8.59	9.67	5320.6416357422	15	20.58	hand	moderate	false	false	false
44	32	45	44.88	37.72	8.15	19.3	1191.8306720811	4	26.35	hand	low	true	true	true
38	52	56	47.23	46.19	7.67	15.13	9065.6308728057	7	11.7	hand	high	false	true	true
28	67	85	33.84	75.19	9.87	7.57	3473.0016530111	6	14.78	machines	high	true	false	true
36	14	15	37.05	75.83	11.99	15.33	13919.791661962	12	19.58	hand	high	false	false	true
