36	58	76	43.22	49.33	11.04	9.12	7745.6190151809	8	11.88	machines	low	true	false	false
30	77	82	37.02	44.01	12.02	16.51	5617.291353601	8	23.84	hand	moderate	true	true	false
6	41	52	39.13	51.12	8.61	10.26	697.252904525	12	18.59	machines	moderate	false	true	true
43	85	103	37.66	47.31	11.55	14.04	1849.6627329557	4	19.53	machines	high	true	false	true
14	-3	5	37.44	108.07	11.53	15.35	3627.4294243341	8	20.8	machines	high	true	false	true
27	47	47	42.09	46.99	8.23	13.87	8556.9779683589	10	19.6	hand	high	true	false	true
38	47	63	36.38	22.51	8.55	6.22	415.9581387958	13	10.7	hand	high	true	true	true
1	40	60	33.05	69.62	8.14	13.83	5441.7533140201	17	21.57	hand	high	false	false	false
51	25	30	38.26	51.21	11.01	14.01	12605.9099320583	17	9.73	hand	high	true	false	false
21	97	106	35.73	27.21	7.48	8.01	980.3456634762	8	18.49	machines	low	false	false	true
46	69	71	35.62	43.0	9.87	5.02	11283.8196204495	9	25.93	hand	high	false	false	false
29	78	95	49.38	57.42	8.31	10.1	4350.8064988024	12	10.79	hand	moderate	false	true	false
34	72	89	39.46	55.3	13.42	13.89	151.6193244407	11	15.31	machines	high	false	true	true
10	66	75	44.99	33.02	10.43	15.37	5176.4069751229	11	26.51	hand	low	false	false	false
5	104	119	38.66	75.4	10.6	11.77	4523.2938879882	8	17.17	hand	low	true	false	false
10	11	15	29.37	72.15	10.67	10.66	7786.2390902808	15	14.89	machines	low	false	false	true
19	69	85	38.62	59.44	10.89	14.42	4550.9185020069	13	24.13	hand	moderate	true	true	false
19	94	109	37.55	39.94	11.87	9.89	5258.1556524541	12	11.25	machines	high	false	false	true
18	85	100	42.64	44.84	10.82	13.0	2551.7868599826	8	17.84	hand	high	true	false	true
6	100	106	38.95	63.37	11.59	7.16	378.7104008633	14	25.19	machines	high	false	true	true
36	29	45	41.63	26.02	11.68	16.61	462.5242670256	10	30.13	hand	moderate	true	true	false
22	71	77	40.84	49.12	11.83	7.88	6769.0444153151	9	16.05	machines	moderate	true	false	false
20	38	57	32.85	63.21	10.99	14.89	2128.6164835456	8	19.94	machines	high	true	true	false
39	-8	6	40.31	60.55	10.3	12.11	35.311368029	9	29.93	machines	low	false	true	false
46	86	90	38.39	50.72	10.95	10.9	803.0467918337	10	21.76	hand	high	false	false	false
40	42	62	32.85	54.21	13.98	5.75	3207.767638344	7	10.44	machines	high	false	true	false
11	93	101	39.08	46.86	12.33	11.61	985.0950400925	11	16.99	hand	high	false	true	false
15	40	55	39.57	47.73	14.83	12.66	3883.5109503179	11	15.52	hand	high	true	true	false
20	-18	-10	29.93	46.68	9.81	18.44	318.2761972136	13	16.4	hand	moderate	false	false	false
47	15	21	46.32	37.0	8.95	9.87	4254.38365154	10	22.8	machines	moderate	false	true	true
44	26	27	40.7	45.42	10.09	12.7	77.5361139586	13	16.8	hand	low	false	false	true
32	82	91	33.48	48.62	7.04	12.92	5714.6754490253	9	16.69	hand	moderate	false	true	true
48	24	39	36.82	39.89	9.49	10.72	39.2514019146	11	21.13	machines	low	false	true	true
29	6	26	31.17	51.96	7.79	9.87	10567.7458591616	12	25.17	hand	high	true	false	true
27	61	68	33.68	47.12	11.65	9.89	1277.0945588974	7	22.25	hand	high	true	false	false
23	-6	-2	44.64	75.62	7.86	22.11	5121.2556656311	7	14.4	hand	low	true	true	true
19	23	36	35.72	45.97	10.42	12.79	4407.5663118549	13	22.26	hand	high	true	true	true
39	14	26	38.42	48.75	8.8	12.01	81.6531293634	8	18.79	hand	moderate	true	true	true
22	46	62	45.23	58.32	9.81	12.13	8180.2809852947	7	24.26	hand	low	false	false	false
13	3	10	41.8	45.56	10.14	10.82	86.0745795857	9	19.02	machines	high	true	false	false
30	76	81	31.19	34.02	5.56	11.1	1205.9999236905	12	11.69	machines	low	true	false	false
17	19	23	38.22	42.89	7.41	9.34	1724.7514880444	8	17.48	machines	moderate	false	true	true
24	34	41	42.8	56.38	7.76	9.63	646.8524009512	6	19.31	hand	high	true	false	false
50	37	56	33.01	19.98	8.63	7.02	284.9599299944	8	21.25	hand	high	false	false	true
36	91	96	37.1	49.31	9.05	13.43	7073.5989215493	6	12.18	machines	moderate	true	false	false
35	57	64	46.28	37.77	11.43	6.81	1399.1945556511	9	22.08	hand	low	true	true	true
25	88	99	34.03	56.45	11.58	13.1	761.8952124792	8	24.42	machines	low	true	false	false
17	82	93	34.7	64.76	11.1	10.03	3002.178141123	10	13.41	machines	low	false	false	true
41	56	70	38.65	16.33	12.82	12.2	51.6926440641	7	16.43	machines	low	true	true	true
5	55	64	50.33	26.57	9.38	15.7	4166.4873712096	12	20.48	machines	high	true	true	false
26	0	18	38.52	55.78	10.04	12.56	4050.9392663149	12	15.63	machines	low	false	true	false
23	59	75	23.09	46.85	8.34	20.78	5888.9550772348	9	18.96	hand	low	false	false	false
10	9	24	31.25	22.93	10.12	17.11	8209.0732087091	11	26.23	machines	moderate	false	false	false
10	90	92	35.79	59.38	9.09	14.65	1126.9829000621	9	22.41	hand	moderate	false	false	false
44	28	28	37.39	23.91	7.99	13.03	2813.9294058728	7	27.65	machines	high	false	true	false
28	-9	10	34.05	34.76	10.46	11.25	8528.8543739889	11	8.67	machines	moderate	true	false	false
47	74	93	38.82	79.58	9.07	11.62	8949.2020342058	10	17.07	hand	high	false	false	true
32	-6	5	39.06	67.33	5.9	20.65	12871.9130847928	7	14.37	hand	moderate	true	true	false
49	81	100	37.74	31.87	10.19	17.42	533.2708107355	5	30.23	hand	low	true	false	false
12	78	92	24.25	55.66	10.83	11.07	10601.8750225139	9	18.82	machines	low	false	false	true
39	110	118	33.01	34.65	10.03	16.84	2580.7938471971	11	19.89	hand	moderate	true	true	true
49	-12	4	45.19	34.87	10.82	13.57	1339.9233604364	5	18.87	machines	low	true	true	false
20	85	85	37.23	35.6	12.02	14.24	5139.131067662	13	20.08	hand	low	false	false	false
8	77	88	41.3	41.16	11.01	12.05	2945.6023583971	11	16.1	machines	high	true	true	false
47	28	38	39.7	69.44	9.78	6.67	76.3591049272	10	16.9	machines	high	false	true	false
47	47	61	45.89	55.16	11.03	18.13	10036.0534287188	11	24.85	machines	moderate	true	true	true
22	60	60	30.8	37.73	10.89	9.21	87.585653743	10	28.13	machines	high	true	true	true
11	57	59	38.1	37.98	8.49	8.95	2531.5322932517	10	22.02	hand	high	true	false	true
28	2	9	35.08	54.06	11.47	10.34	2093.7213248227	7	20.14	machines	high	true	false	false
21	-7	11	33.69	63.31	10.44	9.51	1099.484010741	7	16.98	hand	low	false	false	false
29	0	14	33.78	25.68	5.99	4.61	5766.1206116737	15	17.68	hand	high	true	true	false
5	39	53	26.38	50.05	9.14	6.07	3732.9660592206	13	14.8	machines	low	true	true	false
13	8	12	40.28	35.18	11.24	7.5	4140.4646263361	7	18.25	machines	low	true	false	false
22	93	102	36.8	67.1	15.86	15.58	661.9304291836	11	15.7	hand	low	false	true	true
21	60	61	33.46	48.38	11.38	10.32	9600.4846380292	8	22.62	machines	high	true	true	true
51	99	103	38.17	40.59	6.18	11.09	1219.466020663	6	20.45	machines	moderate	true	false	false
24	68	71	23.93	66.17	10.6	13.37	840.0862108229	9	17.96	machines	high	false	false	false
26	51	52	36.96	35.78	11.09	19.1	3071.1872039368	7	17.02	hand	low	true	false	true
49	93	98	44.89	73.02	8.5	14.84	277.4862033231	9	29.79	hand	moderate	true	true	false
40	11	22	36.49	57.75	10.28	17.28	1032.7538381714	12	23.91	machines	high	false	false	false
3	81	98	30.46	60.62	10.36	15.28	6011.1189090323	8	23.35	machines	moderate	true	false	false
25	-6	-1	36.56	43.28	11.39	8.24	3213.8385960962	8	20.81	hand	moderate	true	true	false
51	11	30	35.18	50.64	9.45	14.92	6725.3273217369	13	23.04	machines	high	false	false	false
26	85	98	42.21	57.98	14.55	15.38	6251.6336495473	10	20.23	machines	high	false	true	true
23	95	105	39.93	58.7	8.87	17.86	4288.2736724238	10	14.38	hand	high	false	false	true
49	-6	13	28.06	49.33	11.51	13.78	2185.6135619036	9	22.63	machines	moderate	true	true	true
47	5	13	26.81	43.71	12.79	9.79	16568.2957417195	10	16.2	hand	moderate	true	false	false
49	98	102	31.14	46.64	11.72	12.82	464.2080132865	11	17.13	hand	high	false	false	false
38	88	106	44.75	45.63	12.35	11.91	1158.4843030417	8	27.79	hand	high	true	false	false
49	65	85	38.66	57.84	14.57	15.51	670.2720474195	14	16.88	machines	low	false	false	true
52	58	73	43.59	44.16	9.38	8.31	2482.44618555	12	20.51	machines	high	false	true	false
26	29	33	33.58	61.16	12.41	12.4	3294.5782287753	9	20.61	hand	high	true	true	false
45	92	101	37.86	56.48	10.0	11.91	10946.2131739637	6	19.65	machines	moderate	true	true	true
29	-7	9	34.75	36.76	7.65	15.24	973.5835919244	7	22.74	hand	high	true	false	true
23	-16	2	31.61	43.33	9.41	13.77	19606.7992848552	9	14.71	hand	moderate	true	false	true
51	4	20	39.48	58.61	11.08	10.84	5767.1528028927	11	19.62	hand	high	true	true	false
8	-11	-10	42.08	51.47	12.31	10.93	11553.1943938451	10	9.69	machines	moderate	false	true	false
26	38	51	40.97	48.37	8.79	5.6	2095.2770591386	9	22.63	machines	high	false	true	true
33	37	43	42.09	51.16	10.18	4.55	5506.8053997077	8	28.14	hand	high	true	false	false
21	96	99	34.21	39.4	12.78	12.65	1713.4066890441	10	10.98	machines	low	true	false	true
32	7	13	32.35	33.56	8.04	10.89	1326.2575148039	9	18.22	hand	low	true	false	false
23	28	46	35.03	68.69	8.31	9.99	1051.9107779876	6	17.5	machines	high	false	false	true
47	91	100	41.15	36.03	9.47	12.36	3696.1618638558	14	16.01	machines	low	true	true	false
19	109	128	39.28	64.22	8.74	13.86	5903.596181149	10	13.6	hand	high	true	true	false
22	54	74	37.12	36.88	13.08	10.98	11540.0624760014	9	21.75	hand	high	false	true	false
26	16	16	33.38	52.87	10.04	9.62	1538.5956802076	15	21.24	machines	high	false	false	false
6	110	118	38.24	58.98	10.04	17.11	98.927534495	5	21.1	machines	high	false	false	false
44	-3	13	29.03	44.88	8.83	14.36	695.920136795	15	16.11	hand	low	true	true	true
17	61	74	38.1	36.51	8.38	4.8	4447.7666026862	11	24.3	machines	low	true	false	false
36	95	99	32.31	60.08	10.26	8.82	10180.8969590925	10	20.34	machines	moderate	true	true	true
26	23	31	40.96	29.59	11.35	12.58	5178.1126440277	13	20.97	machines	low	true	true	false
6	61	63	34.07	56.82	10.03	10.52	70.438145785	9	11.53	hand	moderate	false	false	true
27	77	77	33.08	66.55	13.42	15.81	3629.9011144873	9	14.46	machines	low	false	false	false
38	79	88	32.72	46.52	10.26	0.37	7152.871676003	9	26.76	machines	low	false	false	false
8	-13	-6	34.07	49.8	8.56	13.65	1188.8095248021	7	17.83	hand	low	false	true	true
13	91	105	33.43	48.48	8.07	6.42	1804.2093591741	9	23.52	machines	high	false	false	true
48	-14	1	34.64	73.78	10.69	6.79	5709.9113496634	15	24.01	hand	low	false	true	false
15	107	114	37.3	53.77	12.53	13.71	1066.5247881798	9	23.59	machines	high	true	false	true
