30	87	95	36.66	62.54	10.4	14.31	1156.7438019538	14	26.11	machines	low	false	false	false
34	100	117	26.9	28.36	10.57	11.93	8905.2931978326	13	19.6	hand	high	true	true	false
27	26	39	35.12	44.59	8.07	15.23	623.7617118823	10	21.14	hand	moderate	true	true	true
51	105	112	28.02	56.44	10.73	8.58	3338.6233166619	12	28.75	machines	high	false	false	true
39	45	61	39.07	59.24	10.31	16.07	1440.0723654317	11	18.6	hand	low	false	true	true
42	91	95	36.48	55.2	9.15	11.21	480.4415916473	9	25.86	machines	high	true	true	true
45	12	15	33.97	59.33	13.6	9.63	3478.1280323186	22	20.71	machines	high	true	false	true
38	58	77	29.18	37.77	7.34	13.36	4644.3962291805	6	18.71	machines	moderate	true	true	false
31	79	89	40.7	70.01	9.54	14.56	251.871561556	6	26.51	hand	high	false	false	true
18	29	32	36.05	56.12	10.34	12.31	585.1626665601	18	21.03	hand	moderate	true	false	false
40	-8	8	43.27	15.57	11.48	12.19	3219.225988962	9	26.42	machines	high	true	false	true
37	56	63	30.29	60.74	10.86	8.76	7169.2554011948	9	15.54	hand	moderate	true	false	false
33	-6	-6	28.43	54.83	9.66	13.11	3470.1871152384	11	21.15	machines	high	true	true	true
17	-9	5	48.91	55.75	10.29	11.64	1368.1831939013	15	27.42	hand	high	false	true	true
16	101	104	28.51	32.31	8.7	10.17	6252.6233675698	6	22.83	hand	high	true	true	true
24	5	20	30.03	14.6	7.39	15.25	7463.4505132621	5	21.27	hand	high	false	false	false
47	45	51	30.61	43.39	11.44	12.8	1412.1742331834	8	24.44	hand	moderate	true	true	true
22	82	101	45.35	35.03	8.48	14.5	4052.9638291865	12	22.71	machines	moderate	true	false	false
48	59	70	40.12	48.37	9.75	17.05	3777.8382359668	7	21.66	machines	high	false	false	false
5	57	57	29.4	39.43	7.03	8.1	708.2298201024	13	18.26	hand	high	false	true	true
3	86	90	45.15	60.91	11.0	15.11	3127.434765938	13	10.89	hand	moderate	false	true	false
21	36	51	35.33	12.93	9.69	13.91	1796.9526395384	13	14.31	hand	high	true	false	true
52	54	60	33.51	50.65	9.46	18.55	3071.9917139101	4	24.41	hand	low	true	true	false
5	-17	1	34.35	45.2	9.24	8.85	681.9715329573	11	22.08	hand	high	false	false	true
